imagen,lombrices_agregadas_g,replica,img_pixeles_conteo_50,img_densidad_pct_50,img_pixeles_conteo_80,img_densidad_pct_80,img_pixeles_conteo_100,img_densidad_pct_100,img_pixeles_conteo_130,img_densidad_pct_130,img_pixeles_conteo_150,img_densidad_pct_150,img_pixeles_conteo_180,img_densidad_pct_180,img_pixeles_conteo_200,img_densidad_pct_200,img_pixeles_percentil_50,img_densidad_percentil_50,img_pixeles_percentil_60,img_densidad_percentil_60,img_pixeles_percentil_70,img_densidad_percentil_70,img_pixeles_percentil_75,img_densidad_percentil_75,img_pixeles_percentil_80,img_densidad_percentil_80,img_pixeles_percentil_85,img_densidad_percentil_85,img_pixeles_percentil_90,img_densidad_percentil_90,img_pixeles_percentil_95,img_densidad_percentil_95,img_gray_mean,img_gray_std,img_gray_min,img_gray_max,img_gray_median,img_gray_p10,img_gray_p25,img_gray_p75,img_gray_p90,img_gray_iqr,img_gray_range,img_lbp_0,img_lbp_1,img_lbp_2,img_lbp_3,img_lbp_4,img_lbp_5,img_lbp_6,img_lbp_7,img_lbp_8,img_lbp_9,img_lbp_10,img_lbp_11,img_lbp_12,img_lbp_13,img_lbp_14,img_lbp_15,img_lbp_16,img_lbp_17,img_lbp_18,img_lbp_19,img_lbp_20,img_lbp_21,img_lbp_22,img_lbp_23,img_lbp_24,img_lbp_25,img_glcm_contrast_mean,img_glcm_contrast_std,img_glcm_dissimilarity_mean,img_glcm_dissimilarity_std,img_glcm_homogeneity_mean,img_glcm_homogeneity_std,img_glcm_energy_mean,img_glcm_energy_std,img_glcm_correlation_mean,img_glcm_correlation_std,img_glcm_ASM_mean,img_glcm_ASM_std
T30G-2.jpg,30.0,2,174080,100.0,174080,100.0,174080,100.0,173238,99.51631433823529,168315,96.68830422794117,97292,55.889246323529406,0,0.0,83145,47.762522977941174,55336,31.787683823529413,33954,19.504825367647058,33954,19.504825367647058,33954,19.504825367647058,5229,3.0037913602941178,5229,3.0037913602941178,5229,3.0037913602941178,177.98899356617648,10.499750224530683,110,190,182.0,163.0,176.0,185.0,186.0,9.0,80,0.030256204044117645,0.014705882352941176,0.016704963235294117,0.01357421875,0.012482766544117648,0.01357421875,0.011552159926470589,0.014499080882352942,0.018468520220588234,0.021886488970588234,0.025350413602941175,0.032559742647058826,0.02961282169117647,0.04022863051470588,0.034903492647058824,0.03322610294117647,0.02953814338235294,0.033921185661764705,0.02566061580882353,0.028550091911764705,0.031071920955882352,0.026775045955882353,0.024281939338235293,0.013298483455882353,0.11758961397058823,0.3057272518382353,3.404600125869012,2.6013111301934133,1.1453319874858776,0.4754211465462893,0.592961618002584,0.10071554160920419,0.15142581993606236,0.018430727409925803,0.9845165943589858,0.011848697225413029,0.02326947065616777,0.0056337942853677886
T30G-3.jpg,30.0,3,174080,100.0,174080,100.0,174080,100.0,174017,99.96380974264706,168146,96.5912224264706,97205,55.83926930147059,0,0.0,82237,47.2409237132353,51634,29.66107536764706,51634,29.66107536764706,30370,17.446001838235293,30370,17.446001838235293,4652,2.6723345588235294,4652,2.6723345588235294,4652,2.6723345588235294,177.61368336397058,10.392860414732281,128,189,182.0,162.0,175.0,185.0,186.0,10.0,61,0.030043658088235295,0.014343979779411764,0.016073069852941175,0.014786305147058823,0.012586167279411765,0.01379250919117647,0.012166819852941177,0.015337775735294117,0.019806985294117646,0.023650045955882354,0.02707375919117647,0.03362821691176471,0.03223230698529412,0.042710248161764705,0.037270220588235294,0.036414292279411765,0.03017578125,0.03651769301470588,0.02561465992647059,0.02754480698529412,0.030129825367647058,0.025017233455882353,0.021788832720588236,0.012264476102941176,0.10464728860294117,0.30438304227941176,5.142543952210033,3.9370609804148535,1.255774334324774,0.527831154066601,0.5750202779974416,0.10421138028678839,0.14280041214546316,0.018161660046320135,0.9758955939383899,0.018563206666909388,0.02072180360455224,0.005225947408407463
T30G-4.jpg,30.0,4,173754,99.81272977941177,162798,93.51907169117646,90703,52.10420496323529,17385,9.986787683823529,2865,1.6457950367647058,246,0.1413143382352941,0,0.0,85125,48.89993106617647,67809,38.952780330882355,48424,27.817095588235297,41639,23.91946231617647,34050,19.559972426470587,23599,13.556410845588236,17385,9.986787683823529,8237,4.731732536764706,105.02856732536765,18.196331008496987,35,187,101.0,88.0,92.0,115.0,130.0,23.0,152,0.02556295955882353,0.011764705882352941,0.012861902573529411,0.012235753676470588,0.012270220588235294,0.014717371323529412,0.014361213235294117,0.019514016544117645,0.027435661764705882,0.033995863970588236,0.04213005514705882,0.05278033088235294,0.05171760110294118,0.06057559742647059,0.04744370404411765,0.04120519301470588,0.03159466911764706,0.03128446691176471,0.02143841911764706,0.022305836397058822,0.024086626838235294,0.021357996323529412,0.017687270220588237,0.010104549632352942,0.09077435661764706,0.24879365808823528,11.906395916089243,10.001490088686234,2.0365075602661564,0.942415292348675,0.47891501054522484,0.10208423372671412,0.08616753355698421,0.012841211247826745,0.9815614302693133,0.015641252738337205,0.007589740545605312,0.0022047240345249787
T30G-5.jpg,30.0,5,174080,100.0,174080,100.0,173120,99.44852941176471,147620,84.80009191176471,84834,48.732766544117645,1599,0.9185431985294118,0,0.0,84834,48.732766544117645,67640,38.85569852941176,48167,27.669462316176467,41508,23.84420955882353,33205,19.074563419117645,23494,13.496093749999998,17131,9.84087775735294,8318,4.778262867647059,149.18366842830883,16.974902837437032,96,189,150.0,125.0,141.0,161.0,170.0,20.0,93,0.025545726102941178,0.011534926470588236,0.01374655330882353,0.015010340073529412,0.01586626838235294,0.019738051470588235,0.01911764705882353,0.023770680147058822,0.02973920036764706,0.03859719669117647,0.043244485294117646,0.053923483455882354,0.051068474264705885,0.05430261948529412,0.048046875,0.04113625919117647,0.03367417279411765,0.03288717830882353,0.024523207720588237,0.024069393382352942,0.022805606617647058,0.0197265625,0.015533088235294118,0.009478400735294117,0.07203010110294118,0.2408835018382353,6.58118818797227,5.3496530479436,1.7205257012792725,0.7664744499530262,0.47050824713479694,0.11515931296115094,0.06260725771897456,0.010727418587929426,0.9885044472064274,0.00937316842986347,0.0040347462286507525,0.0013429975666743236
T40G-1.jpg,40.0,1,174054,99.98506433823529,172180,98.90854779411765,163328,93.82352941176471,102892,59.1061580882353,42734,24.54848345588235,10211,5.865693933823529,0,0.0,82377,47.32134650735294,69396,39.86443014705882,51155,29.385914522058826,42734,24.54848345588235,33749,19.38706341911765,25881,14.867302389705884,17170,9.86328125,8435,4.8454733455882355,135.5037109375,23.43258350427509,48,189,134.0,112.0,120.0,150.0,171.0,30.0,141,0.02660845588235294,0.011144301470588236,0.01296530330882353,0.01345358455882353,0.014252068014705882,0.016727941176470588,0.01663028492647059,0.023110064338235294,0.029825367647058825,0.038361672794117646,0.04801815257352941,0.06009306066176471,0.061770450367647056,0.06600988051470588,0.053969439338235295,0.04528952205882353,0.034932215073529414,0.029940257352941178,0.020909926470588234,0.019324448529411765,0.019962086397058824,0.018416819852941177,0.015441176470588236,0.009237132352941177,0.06983570772058824,0.22377068014705884,15.453298347762134,13.0835783463958,2.461205884033202,1.14901270100825,0.4132406492362736,0.1032380049438915,0.06293809531588729,0.010344752251945102,0.9858122460992892,0.012052386102624912,0.004068217741145837,0.0012978410587885204
T40G-2.jpg,40.0,2,174080,100.0,174080,100.0,174080,100.0,171545,98.54377297794117,154767,88.90567555147058,20218,11.614200367647058,0,0.0,80516,46.252297794117645,67350,38.689108455882355,49858,28.640854779411768,42142,24.20840992647059,34542,19.842601102941178,24638,14.15326286764706,15396,8.844209558823529,7516,4.317555147058823,166.5162166819853,12.775998988830883,101,188,167.0,150.0,160.0,176.0,182.0,16.0,87,0.031508501838235295,0.013625919117647059,0.01609030330882353,0.015883501838235295,0.015814568014705883,0.018571920955882355,0.01594094669117647,0.020904181985294118,0.025229779411764706,0.028406479779411766,0.03298483455882353,0.04106158088235294,0.037810202205882354,0.0458984375,0.04092945772058824,0.03701171875,0.03290441176470588,0.03458754595588235,0.02541934742647059,0.025448069852941176,0.026734834558823528,0.02123736213235294,0.017411534926470587,0.010828354779411764,0.08351332720588235,0.2842428768382353,4.65522629318605,3.6015333808846943,1.4431096488130608,0.6153898059001195,0.5158654680645546,0.11245627989512134,0.07712160783113352,0.012694929269884596,0.985530052992682,0.011269625009586651,0.006108903623626528,0.001959393887799073
T40G-3.jpg,40.0,3,174080,100.0,174080,100.0,173992,99.94944852941177,160203,92.02837775735294,110548,63.50413602941176,20244,11.629136029411764,0,0.0,80185,46.062155330882355,69504,39.9264705882353,48446,27.829733455882355,42470,24.396829044117645,34639,19.898322610294116,22744,13.065257352941176,16957,9.740923713235293,5987,3.4392233455882355,155.53129021139705,18.601627959469667,96,189,157.0,133.0,141.0,167.0,182.0,26.0,93,0.029308363970588235,0.013396139705882352,0.01564797794117647,0.014470358455882354,0.013017003676470589,0.01450482536764706,0.014194623161764706,0.019209558823529413,0.02541934742647059,0.03157169117647059,0.03849379595588235,0.04973000919117647,0.04782284007352941,0.053952205882352944,0.044209558823529414,0.039705882352941174,0.030531939338235295,0.02981387867647059,0.021806066176470587,0.021892233455882353,0.023747702205882352,0.022811351102941177,0.019060202205882355,0.01110983455882353,0.08680491727941177,0.2677676930147059,10.974283475788733,9.110489065365599,1.9940729691897279,0.8998362730371597,0.4748265998065953,0.10161271701921344,0.08253934251263746,0.011656349375781338,0.9840962420881877,0.013218675881808684,0.006948613543188756,0.0019248035813495322
T40G-4.jpg,40.0,4,174080,100.0,174080,100.0,173579,99.7122012867647,158113,90.82778033088236,103480,59.44393382352941,20742,11.915211397058824,0,0.0,82270,47.259880514705884,66423,38.15659466911765,49744,28.575367647058826,43175,24.801815257352942,34180,19.63465073529412,25437,14.612247242647058,16494,9.474954044117649,7211,4.142348345588235,153.8868221507353,19.001459673578807,88,189,156.0,132.0,140.0,164.0,183.0,24.0,101,0.03168658088235294,0.013321461397058823,0.014970128676470589,0.014608226102941177,0.013758042279411764,0.016291360294117648,0.015251608455882353,0.02035845588235294,0.026011029411764707,0.03200827205882353,0.037339154411764705,0.046547564338235294,0.045542279411764704,0.05265969669117647,0.04344554227941176,0.03952205882352941,0.031129365808823528,0.03120404411764706,0.02255859375,0.022369025735294118,0.024373851102941175,0.02287454044117647,0.019157858455882353,0.01096047794117647,0.08151424632352941,0.27053653492647056,10.647779622085086,8.723649294074901,2.011940077609372,0.8995491638168653,0.4661975733706069,0.10231528103931062,0.07558111435181958,0.011484190933262969,0.9852329085821805,0.012105650603028057,0.005844391488054467,0.0017430883542980094
T40G-5.jpg,40.0,5,174080,100.0,173229,99.5111443014706,169749,97.51206341911765,161802,92.94692095588235,133331,76.591796875,49640,28.515625,0,0.0,79026,45.396369485294116,69518,39.93451286764706,49640,28.515625,39931,22.938304227941174,31355,18.01183363970588,18960,10.89154411764706,3173,1.8227251838235294,3173,1.8227251838235294,162.40753102022057,22.151693291128993,65,189,164.0,135.0,153.0,183.0,186.0,30.0,124,0.02790670955882353,0.01294232536764706,0.01428079044117647,0.013286994485294117,0.012591911764705883,0.014803538602941176,0.014194623161764706,0.018669577205882353,0.02436810661764706,0.030847886029411766,0.037293198529411764,0.04842026654411765,0.04686351102941176,0.053894761029411764,0.04577205882352941,0.040297564338235295,0.03257123161764706,0.03227251838235294,0.02407513786764706,0.02431640625,0.025425091911764706,0.022104779411764707,0.018617876838235296,0.011046645220588236,0.08979204963235295,0.2633444393382353,10.613259062523749,8.998574755987494,1.9452040026675432,0.8834795135385489,0.4873325569864559,0.09977757356453311,0.096859785374225,0.012386192692958523,0.9889834006851475,0.009430188647813174,0.009535235792168032,0.002407454341213023
T50G-1.jpg,50.0,1,174080,100.0,174080,100.0,172940,99.34512867647058,149709,86.00011488970588,76636,44.0234375,1973,1.1333869485294117,0,0.0,82540,47.41498161764706,66285,38.077320772058826,50227,28.852826286764703,40880,23.483455882352942,34063,19.567440257352942,23505,13.502412683823529,16570,9.51861213235294,8251,4.739774816176471,148.01934742647057,16.471079342933376,96,189,149.0,125.0,141.0,159.0,167.0,18.0,93,0.027022058823529413,0.012097886029411765,0.013218060661764706,0.01472311580882353,0.015228630514705882,0.018813189338235295,0.018347886029411765,0.023862591911764704,0.029940257352941178,0.03676470588235294,0.04118221507352941,0.052452895220588235,0.05043658088235294,0.05697954963235294,0.05074103860294118,0.043813189338235296,0.03616727941176471,0.03477711397058823,0.024574908088235294,0.023891314338235294,0.023081341911764707,0.019186580882352942,0.01489545036764706,0.008949908088235294,0.07007697610294118,0.2387752757352941,6.585369170614598,5.328566374143158,1.7296659078620993,0.7703095970988281,0.4693384196316253,0.11450824923942997,0.06276686163299137,0.01090180507931229,0.9878068540528587,0.009886218783727137,0.004058528273242406,0.0013660973116030295
T50G-2.jpg,50.0,2,173964,99.93336397058825,170480,97.93198529411765,151201,86.85719209558823,94830,54.47495404411765,44922,25.805376838235293,5726,3.2892922794117645,0,0.0,84960,48.80514705882353,69133,39.71335018382353,50599,29.06652113970588,43352,24.903492647058822,29878,17.163373161764707,25829,14.837431066176471,15914,9.141773897058822,7641,4.389361213235294,131.84115349264707,25.574836972490257,47,190,133.0,97.0,115.0,152.0,164.0,37.0,143,0.02592486213235294,0.011431525735294117,0.012069163602941177,0.013717830882352941,0.01359719669117647,0.016216681985294117,0.016256893382352942,0.022616038602941178,0.02904986213235294,0.03762063419117647,0.04582950367647059,0.05770335477941176,0.058806295955882354,0.06493566176470589,0.053469669117647056,0.04572610294117647,0.035288373161764704,0.03326631433823529,0.02292624080882353,0.021714154411764705,0.020875459558823528,0.018152573529411766,0.014539292279411765,0.008243336397058824,0.07479894301470588,0.22522403492647058,16.30977928737212,13.795334517961065,2.411956086949933,1.1322076293239205,0.43031584965001496,0.1029538783815688,0.058237049346279914,0.009566494185406085,0.9875178903413547,0.01056231670516757,0.0034830717275604497,0.0011057805442376116
T50G-3.jpg,50.0,3,174080,100.0,174080,100.0,172989,99.37327665441177,161017,92.49597886029412,124546,71.54526654411765,7513,4.315831801470589,0,0.0,81110,46.59352022058824,69483,39.91440716911765,51215,29.42038143382353,42607,24.475528492647058,31939,18.34731158088235,20968,12.045036764705882,16697,9.591567095588236,7513,4.315831801470589,158.60245863970587,17.959637162953594,96,188,163.0,134.0,147.0,172.0,177.0,25.0,92,0.030893841911764707,0.01364889705882353,0.015579044117647059,0.01675091911764706,0.016469439338235293,0.019916130514705883,0.017756204044117648,0.02243221507352941,0.02709673713235294,0.030899586397058823,0.03367417279411765,0.04164751838235294,0.039246323529411764,0.044709329044117646,0.041228170955882354,0.03747702205882353,0.03319163602941176,0.03505859375,0.02544232536764706,0.026263786764705883,0.026476332720588237,0.022007123161764706,0.01694048713235294,0.009817325367647059,0.08129595588235294,0.2740808823529412,5.222864093445356,4.06617744260821,1.5222678246307948,0.6529421824333659,0.5015731802091744,0.11322976277238365,0.06869537104856231,0.011401612339216499,0.991868597547014,0.006343563269433642,0.004849050767433428,0.0015680114096618886
T50G-4.jpg,50.0,4,174080,100.0,174080,100.0,174052,99.98391544117648,171815,98.69887408088235,165673,95.17061121323529,108295,62.20990349264706,0,0.0,81829,47.0065487132353,62741,36.04147518382353,37291,21.421760110294116,37291,21.421760110294116,6837,3.9275045955882355,6837,3.9275045955882355,6837,3.9275045955882355,6837,3.9275045955882355,178.20436006433823,12.26546866486899,97,189,183.0,163.0,177.0,185.0,186.0,8.0,92,0.031991038602941176,0.015320542279411764,0.016854319852941176,0.01462545955882353,0.011672794117647059,0.012833180147058823,0.01108685661764706,0.014372702205882352,0.018399586397058822,0.022541360294117647,0.026976102941176472,0.03742532169117647,0.03762637867647059,0.04721392463235294,0.04192899816176471,0.03778722426470588,0.030945542279411764,0.03427734375,0.024747242647058822,0.02590188419117647,0.027952665441176472,0.02395450367647059,0.021179917279411764,0.011885340073529411,0.09997127757352942,0.30052849264705883,7.18582028038396,6.071940299665934,1.5313930880915485,0.6676743046052709,0.5428002357831798,0.09892875746473773,0.15488820508604284,0.01905754904045902,0.9754118188990964,0.02108124313855175,0.02435354625020558,0.0059705096786306575
T50G-5.jpg,50.0,5,174080,100.0,174080,100.0,174058,99.98736213235294,173545,99.69267003676471,172157,98.89533547794119,111129,63.83789062500001,0,0.0,84036,48.27435661764706,64060,36.799172794117645,37398,21.483226102941178,37398,21.483226102941178,8093,4.649011948529412,8093,4.649011948529412,8093,4.649011948529412,8093,4.649011948529412,180.28197954963235,8.232811817891244,96,190,183.0,170.0,178.0,185.0,186.0,7.0,94,0.037873391544117646,0.017130055147058825,0.01974954044117647,0.016274126838235294,0.013643152573529412,0.01408547794117647,0.011948529411764705,0.014366957720588235,0.017244944852941178,0.01981847426470588,0.02143267463235294,0.027464384191176472,0.02532169117647059,0.03334099264705882,0.02949793198529412,0.030135569852941177,0.025970818014705882,0.03096277573529412,0.023822380514705883,0.026240808823529412,0.030215992647058824,0.027033547794117648,0.02370174632352941,0.014194623161764706,0.11137982536764705,0.33714958639705883,5.073974745630615,3.911121669363205,1.3468160431026373,0.5457873313616242,0.5587498200808595,0.09791035683615139,0.15679137008556326,0.019335170865964393,0.9609757174891053,0.030738800609387523,0.024957382565724096,0.006179350790212524
